# Next line contains the total soma count (includes inactive):
24876
# Next line contains the total number of reported cells (selected_in_node + parents + children). 11 + 0 + 0 = 11.
11
# Next line contains the soma ids reported:
0 1 2 3 4 5 6 7 8 9 10 
# Next line contains the number of cycles:
1000
#Cycle [SomaId(0)_V SomaId(0)_F]...[SomaId(N)_V SomaId(N)_F] 
# Where F is bit flags: 0 = FIRED_STATE_NOTHING; 1 = FIRED_STATE_REGULAR; 2 = FIRED_STATE_FORCED; 4 = FIRED_STATE_BINARY; 8 = FIRED_STATE_SUPPRESSED.
#Cycle 0_V 0_F 1_V 1_F 2_V 2_F 3_V 3_F 4_V 4_F 5_V 5_F 6_V 6_F 7_V 7_F 8_V 8_F 9_V 9_F 10_V 10_F 
729 -72.196358 0 -72.956779 0 -72.681435 0 -73.020737 0 -72.111351 0 -73.714714 0 -72.331230 0 -72.374260 0 -72.070755 0 -72.253624 0 -71.992836 0 
730 -72.070168 0 -72.795006 0 -72.532242 0 -72.856079 0 -71.989319 0 -73.519791 0 -72.198547 0 -72.239502 0 -71.950722 0 -72.124657 0 -71.876671 0 
731 -71.950165 0 -72.640579 0 -72.390007 0 -72.698868 0 -71.873329 0 -73.333199 0 -72.072266 0 -72.111221 0 -71.836655 0 -72.001976 0 -71.766319 0 
732 -71.836121 0 -72.493279 0 -72.254494 0 -72.548866 0 -71.763145 0 -73.154701 0 -71.952164 0 -71.989197 0 -71.728333 0 -71.885345 0 -71.661583 0 
733 -71.727821 0 -72.352875 0 -72.125488 0 -72.405846 0 -71.658569 0 -72.984070 0 -71.838028 0 -71.873207 0 -71.625534 0 -71.774559 0 -71.562233 0 
734 -71.625053 0 -72.219139 0 -72.002762 0 -72.269585 0 -71.559372 0 -72.821060 0 -71.729637 0 -71.763031 0 -71.528061 0 -71.669395 0 -71.468071 0 
735 -71.527603 0 -72.091843 0 -71.886093 0 -72.139847 0 -71.465363 0 -72.665443 0 -71.626778 0 -71.658455 0 -71.435699 0 -71.569641 0 -71.378883 0 
736 -71.435265 0 -67.970772 0 -71.775269 0 -66.016418 0 -71.376320 0 -64.516991 0 -71.529236 0 -53.559269 0 -71.348236 0 -67.475090 0 -71.294479 0 
737 -71.347832 0 -63.051022 0 -71.670074 0 -47.463017 0 -71.292053 0 -34.300903 0 -71.436813 0 -25.517937 0 -71.265488 0 -40.511547 0 -71.214645 0 
738 -71.265099 0 -28.746241 0 -71.570282 0 -2.656171 0 -71.212349 0 11.727193 0 -69.349297 0 24.217037 0 -71.187241 0 1.624009 0 -71.139198 0 
739 -69.186874 0 8.750864 0 -69.475700 0 91.299469 1 -69.137032 0 147.793076 1 -69.894424 0 196.717209 1 -69.113304 0 114.059517 1 -69.067940 0 
740 -69.727913 0 144.916290 1 -66.044159 0 -14.699507 0 -65.686852 0 14.192353 0 -66.279602 0 30.491282 1 -69.652565 0 38.660477 1 -69.606117 0 
741 -62.126930 0 77.379128 1 -59.297401 0 153.956207 1 -60.894085 0 256.760925 1 -63.445957 0 56.502216 1 -62.073338 0 42.827953 1 -60.107983 0 
742 -61.534439 0 29.848173 0 -58.597534 0 11.040318 0 -60.260155 0 -1.314188 0 -60.882378 0 -11.520894 0 -59.461441 0 10.302056 0 -59.373978 0 
743 -60.951183 0 236.400146 1 -59.832718 0 143.107193 1 -61.608364 0 85.068909 1 -62.300663 0 61.501141 1 -58.694828 0 147.570297 1 -60.595654 0 
744 -62.365402 0 -44.362141 0 -61.266468 0 -58.250313 0 -63.073532 0 -52.583607 0 -63.798794 0 -46.965729 0 -59.861324 0 -48.845581 0 -61.978767 0 
745 -63.855625 0 -29.023031 0 -62.840363 0 -49.089916 0 -64.572174 0 -50.065842 0 -65.283783 0 -45.902897 0 -61.218128 0 -50.765514 0 -63.459465 0 
746 -65.329346 0 -11.705328 0 -64.462067 0 -50.482567 0 -66.007141 0 -52.264988 0 -66.658836 0 -46.030807 0 -62.713459 0 -53.539936 0 -64.949234 0 
747 -66.691170 0 34.793888 1 -66.019951 0 -52.494789 0 -67.289337 0 -55.352547 0 -67.846298 0 -46.138187 0 -64.264488 0 -57.338665 0 -66.350990 0 
748 -67.865280 0 -71.070343 0 -67.409218 0 -55.302109 0 -68.358574 0 -59.399284 0 -68.804298 0 -46.215572 0 -65.769257 0 -62.078594 0 -67.581528 0 
749 -68.811508 0 -75.568153 0 -68.558571 0 -58.978622 0 -69.193520 0 -64.151520 0 -69.529617 0 -46.247459 0 -67.129097 0 -67.203682 0 -68.590370 0 
750 -69.527588 0 -77.872002 0 -69.443451 0 -63.337433 0 -69.807243 0 -68.903519 0 -70.047722 0 -46.208492 0 -68.272858 0 -71.729248 0 -69.365875 0 
751 -70.039185 0 -78.607857 0 -70.080727 0 -67.811234 0 -70.233902 0 -72.735138 0 -70.398056 0 -46.056976 0 -69.170654 0 -74.815559 0 -69.927864 0 
752 -70.385376 0 -78.624214 0 -70.511848 0 -71.600052 0 -70.514702 0 -75.120842 0 -70.621696 0 -45.723637 0 -69.831696 0 -76.380096 0 -70.313370 0 
753 -70.606674 0 -78.382957 0 -70.785339 0 -74.146378 0 -70.688286 0 -76.234520 0 -70.754379 0 -45.091087 0 -70.290451 0 -76.927231 0 -70.563530 0 
754 -70.738274 0 -78.061348 0 -70.945518 0 -75.474281 0 -70.786377 0 -76.576851 0 -70.824150 0 -43.953876 0 -70.590866 0 -76.968941 0 -70.715378 0 
755 -70.807777 0 -77.720139 0 -71.027763 0 -75.981796 0 -70.833008 0 -76.548088 0 -70.851646 0 -41.933483 0 -70.774940 0 -76.797928 0 -70.798607 0 
756 -70.835487 0 -77.379837 0 -71.058174 0 -76.055939 0 -70.845459 0 -76.362152 0 -70.851433 0 -38.276169 0 -70.877403 0 -76.545914 0 -70.835365 0 
757 -70.835785 0 -77.047401 0 -71.055061 0 -75.930870 0 -70.835785 0 -76.115463 0 -70.833542 0 -31.299072 0 -70.924515 0 -76.267189 0 -70.841454 0 
758 -70.818558 0 -76.725189 0 -71.030884 0 -75.721764 0 -70.812195 0 -75.848961 0 -70.804764 0 -16.564831 0 -70.935120 0 -75.983673 0 -70.827797 0 
759 -70.790520 0 -76.413887 0 -70.993965 0 -75.480782 0 -70.780220 0 -75.579796 0 -70.769630 0 20.887278 0 -70.922272 0 -75.704239 0 -70.801834 0 
760 -70.756149 0 -76.113617 0 -70.949783 0 -75.230965 0 -70.743553 0 -75.315170 0 -70.731163 0 155.121368 1 -70.894821 0 -75.432442 0 -70.768570 0 
761 -70.718445 0 -75.824257 0 -70.901917 0 -74.982445 0 -70.704628 0 -75.058098 0 -70.691322 0 -70.978630 0 -70.858681 0 -75.169693 0 -70.731316 0 
762 -70.679344 0 -75.545609 0 -70.852676 0 -74.739693 0 -70.665031 0 -74.809776 0 -70.651405 0 -75.420586 0 -70.817764 0 -74.916458 0 -70.692253 0 
763 -70.640144 0 -75.277451 0 -70.803543 0 -74.504631 0 -70.625786 0 -74.570633 0 -70.612228 0 -77.718826 0 -70.774628 0 -74.672821 0 -70.652809 0 
764 -70.601646 0 -75.019524 0 -70.755455 0 -74.278038 0 -70.587547 0 -74.340729 0 -70.574303 0 -78.470932 0 -70.730934 0 -74.438683 0 -70.613914 0 
765 -70.564369 0 -74.771584 0 -70.708984 0 -74.060173 0 -70.550713 0 -74.119957 0 -70.537926 0 -78.502319 0 -70.687759 0 -74.213867 0 -70.576126 0 
766 -70.528610 0 -74.533394 0 -70.664459 0 -73.851028 0 -70.515511 0 -73.908157 0 -70.503281 0 -78.270889 0 -70.645767 0 -73.998169 0 -70.539818 0 
767 -70.494545 0 -74.304695 0 -70.622055 0 -73.650490 0 -70.482063 0 -73.705124 0 -70.470428 0 -77.955765 0 -70.605370 0 -73.791351 0 -70.505165 0 
768 -70.462250 0 -74.085251 0 -70.581856 0 -73.458374 0 -70.450417 0 -73.510628 0 -70.439400 0 -77.619377 0 -70.566780 0 -73.593193 0 -70.472282 0 
769 -70.431740 0 -73.874809 0 -70.543861 0 -73.274483 0 -70.420563 0 -73.324448 0 -70.410164 0 -77.283096 0 -70.530136 0 -73.403458 0 -70.441193 0 
770 -70.402992 0 -73.673126 0 -70.508049 0 -73.098579 0 -70.392464 0 -73.146339 0 -70.382675 0 -76.954300 0 -70.495461 0 -73.221901 0 -70.411880 0 
771 -70.375969 0 -73.479973 0 -70.474350 0 -72.930458 0 -70.366066 0 -72.976082 0 -70.356873 0 -76.635506 0 -70.462746 0 -73.048302 0 -70.384315 0 
772 -70.350601 0 -73.295097 0 -70.442688 0 -72.769875 0 -70.341309 0 -72.813431 0 -70.332687 0 -76.327484 0 -70.431961 0 -72.882408 0 -70.358421 0 
773 -70.326820 0 -73.118271 0 -70.412979 0 -72.616608 0 -70.318108 0 -72.658165 0 -70.310028 0 -76.030388 0 -70.403030 0 -72.723999 0 -70.334145 0 
774 -70.304550 0 -72.949257 0 -70.385124 0 -72.470428 0 -70.296394 0 -72.510056 0 -70.288834 0 -75.744118 0 -70.375877 0 -72.572838 0 -70.311409 0 
775 -70.283707 0 -68.797813 0 -70.359032 0 -66.351105 0 -70.276085 0 -68.178856 0 -70.269012 0 -73.468483 0 -70.350433 0 -72.428696 0 -70.290123 0 
776 -66.284225 0 -51.637257 0 -62.354614 0 -39.364799 0 -62.297096 0 -43.227257 0 -64.280487 0 -52.050735 0 -62.366604 0 -62.141346 0 -68.280220 0 
777 -43.265278 0 17.995914 0 -41.618969 0 46.525150 1 -33.561989 0 27.573446 0 -43.471184 0 3.970617 0 -47.629063 0 -12.905397 0 -54.840927 0 
778 -13.158702 0 183.519226 1 -16.197638 0 -37.869984 0 -12.055012 0 243.979172 1 -17.489010 0 148.178207 1 -18.483263 0 111.284256 1 -24.932030 0 
779 50.049881 1 -39.740841 0 55.155319 1 22.211788 0 69.280350 1 -18.803461 0 51.542625 1 -27.101408 0 48.772858 1 -29.439919 0 33.788357 1 
780 -35.681515 0 133.230453 1 -31.656721 0 316.517700 1 -45.639622 0 121.281502 1 -45.565048 0 65.534966 1 -49.545010 0 52.045540 1 -49.499916 0 
781 25.905670 0 98.423569 1 34.538048 1 110.527649 1 3.203689 0 128.312622 1 -8.530990 0 135.375656 1 -26.820133 0 156.430725 1 -18.691790 0 
782 237.289505 1 59.908894 1 -36.725285 0 59.350765 1 134.644104 1 87.881485 1 104.858963 1 109.253876 1 53.777729 1 108.303688 1 64.972824 1 
783 -64.955315 0 -17.142553 0 -27.035080 0 -41.002773 0 -64.852898 0 -39.096588 0 -64.722069 0 -19.906815 0 -54.661686 0 20.900503 0 -34.702435 0 
784 -68.773300 0 20.205482 0 -5.519186 0 -29.520290 0 -68.583427 0 -34.000950 0 -68.340279 0 11.843298 0 -57.045002 0 154.427353 1 -22.813660 0 
785 -71.809311 0 201.180862 1 55.688652 1 36.559570 1 -71.574440 0 30.466383 1 -71.271858 0 155.868301 1 -60.014301 0 -43.692474 0 5.066668 0 
786 -73.770370 0 -41.919415 0 -69.795654 0 -49.523342 0 -73.535484 0 -39.599003 0 -73.230568 0 -40.528309 0 -63.397968 0 2.824137 0 92.640785 1 
787 -74.786758 0 -38.221649 0 -73.487000 0 -52.552647 0 -74.575775 0 -35.578941 0 -74.300293 0 -26.225094 0 -66.819901 0 97.751251 1 -69.851013 0 
788 -75.183838 0 -33.064308 0 -75.648071 0 -56.809605 0 -74.999992 0 -27.437927 0 -74.759445 0 -7.095623 0 -69.802078 0 -72.392227 0 -73.578728 0 
789 -75.244110 0 -22.250107 0 -76.576035 0 -62.229633 0 -75.082039 0 -9.115464 0 -74.870201 0 47.193642 1 -71.995468 0 -77.657722 0 -75.749001 0 
790 -75.140167 0 3.720796 0 -76.807480 0 -68.114632 0 -74.993828 0 41.662357 1 -74.803024 0 -72.994225 0 -73.346237 0 -79.968369 0 -76.670418 0 
791 -74.961815 0 85.021011 1 -76.721207 0 -73.171387 0 -74.826797 0 -72.145004 0 -74.651230 0 -78.586166 0 -74.036034 0 -80.443939 0 -76.892441 0 
792 -74.752693 0 -72.383339 0 -76.505974 0 -76.362373 0 -74.626221 0 -77.272240 0 -74.462135 0 -80.856941 0 -74.304436 0 -80.260170 0 -76.798630 0 
793 -74.533531 0 -77.643898 0 -76.243416 0 -77.754585 0 -74.413933 0 -79.591751 0 -74.259033 0 -81.204475 0 -74.337112 0 -79.898865 0 -76.577980 0 
794 -74.314148 0 -79.954941 0 -75.967255 0 -78.098717 0 -74.200401 0 -80.118782 0 -74.053284 0 -80.942024 0 -74.248093 0 -79.499214 0 -76.311401 0 
795 -74.099136 0 -80.432373 0 -75.691345 0 -77.998070 0 -73.990631 0 -79.969749 0 -73.850441 0 -80.538048 0 -74.099960 0 -79.098526 0 -76.032013 0 
796 -73.890671 0 -80.249840 0 -75.421387 0 -77.737488 0 -73.786995 0 -79.627991 0 -73.653152 0 -80.110443 0 -73.925392 0 -78.706894 0 -75.753319 0 
797 -73.689690 0 -79.889214 0 -75.159691 0 -77.426186 0 -73.590569 0 -79.241013 0 -73.462692 0 -79.687271 0 -73.741142 0 -78.327042 0 -75.480835 0 
798 -73.496574 0 -79.489998 0 -74.907150 0 -77.103630 0 -73.401794 0 -78.850258 0 -73.279594 0 -79.275345 0 -73.555710 0 -77.959602 0 -75.216774 0 
799 -73.311394 0 -79.089661 0 -74.664032 0 -76.784027 0 -73.220787 0 -78.467430 0 -73.104019 0 -78.876221 0 -73.373421 0 -77.604568 0 -74.961975 0 
800 -73.134087 0 -78.698341 0 -74.430313 0 -76.472527 0 -73.047501 0 -78.095856 0 -72.935966 0 -78.490150 0 -73.196442 0 -77.261772 0 -74.716675 0 
801 -72.964500 0 -78.318787 0 -74.205879 0 -76.170937 0 -72.881798 0 -77.736382 0 -72.775322 0 -78.116982 0 -73.025810 0 -76.930954 0 -74.480858 0 
802 -72.802444 0 -77.951630 0 -73.990524 0 -75.879814 0 -72.723503 0 -77.389084 0 -72.621910 0 -77.756485 0 -72.861984 0 -76.611855 0 -74.254372 0 
803 -72.647728 0 -77.596870 0 -73.784042 0 -75.599258 0 -72.572418 0 -77.053825 0 -72.475540 0 -77.408379 0 -72.705116 0 -76.304214 0 -74.037025 0 
804 -72.500122 0 -77.254341 0 -73.586197 0 -75.329132 0 -72.428329 0 -76.730370 0 -72.336014 0 -77.072403 0 -72.555191 0 -76.007767 0 -73.828606 0 
805 -72.359406 0 -76.923782 0 -73.396767 0 -75.069260 0 -72.291016 0 -76.418457 0 -72.203110 0 -76.748268 0 -72.412094 0 -75.722244 0 -73.628883 0 
806 -72.225372 0 -76.604942 0 -73.215500 0 -74.819405 0 -72.160255 0 -76.117836 0 -72.076607 0 -76.435707 0 -72.275658 0 -75.447388 0 -73.437622 0 
807 -72.097778 0 -76.297554 0 -73.042183 0 -74.579330 0 -72.035835 0 -75.828239 0 -71.956291 0 -76.134453 0 -72.145714 0 -75.182945 0 -73.254585 0 
808 -71.976418 0 -76.001343 0 -72.876564 0 -74.348793 0 -71.917534 0 -75.549408 0 -71.841949 0 -75.844246 0 -72.022041 0 -74.928658 0 -73.079544 0 
809 -71.861069 0 -75.716064 0 -72.718422 0 -74.127556 0 -71.805130 0 -75.281082 0 -71.733360 0 -75.564812 0 -71.904449 0 -74.684273 0 -72.912254 0 
810 -71.751503 0 -75.441437 0 -72.567513 0 -73.915367 0 -71.698410 0 -75.023010 0 -71.630310 0 -75.295906 0 -71.792717 0 -74.449539 0 -72.752495 0 
811 -71.647522 0 -75.177223 0 -72.423622 0 -73.711990 0 -71.597153 0 -74.774940 0 -71.532585 0 -75.037262 0 -71.686638 0 -74.224220 0 -72.600021 0 
812 -71.548904 0 -74.923157 0 -72.286514 0 -73.517181 0 -71.501160 0 -74.536613 0 -71.439987 0 -74.788628 0 -71.585999 0 -74.008057 0 -72.454605 0 
813 -71.455444 0 -74.678986 0 -72.155968 0 -73.330704 0 -71.410217 0 -74.307785 0 -71.352303 0 -74.549759 0 -71.490593 0 -73.800819 0 -72.316032 0 
814 -71.366928 0 -74.444473 0 -72.031746 0 -73.152321 0 -71.124130 0 -74.088211 0 -71.269325 0 -74.320404 0 -71.400215 0 -73.602249 0 -72.184059 0 
815 -66.903168 0 -63.269352 0 -67.133644 0 -60.241791 0 -67.922478 0 -65.117645 0 -66.810867 0 -69.320320 0 -68.924667 0 -69.032120 0 -71.458473 0 
816 -55.399075 0 -20.128416 0 -60.174351 0 -11.754251 0 -62.587105 0 -18.727819 0 -59.905689 0 -16.480267 0 -65.582176 0 -33.908298 0 -63.991245 0 
817 -37.492832 0 85.214348 1 -34.383873 0 96.510605 1 -33.693653 0 78.643738 1 -33.067940 0 84.260132 1 -40.923187 0 25.530741 0 -50.428196 0 
818 -12.374022 0 -24.540155 0 -10.294234 0 -32.118359 0 5.524784 0 -10.058703 0 1.305241 0 -11.313970 0 -14.348312 0 248.999130 1 -23.477774 0 
819 53.177025 1 46.926193 1 52.183117 1 67.362076 1 110.610130 1 116.155319 1 95.248352 1 110.236954 1 45.388767 1 -24.384752 0 21.762362 0 
820 -45.637547 0 106.297432 1 -33.060192 0 103.768921 1 -21.799345 0 79.103661 1 -36.694885 0 55.852013 1 -46.564396 0 128.634674 1 177.779099 1 
821 9.391628 0 220.200058 1 29.721674 0 188.891968 1 49.445141 1 166.403976 1 18.180550 0 222.085419 1 -5.003703 0 282.514465 1 68.601067 1 
822 170.056900 1 12.285061 0 267.225891 1 -19.451624 0 -14.972813 0 42.356781 1 202.747284 1 39.731140 1 86.590584 1 46.508236 1 -17.161989 0 
823 -33.216415 0 149.906479 1 -55.407253 0 63.592590 1 50.188187 1 -6.210057 0 -33.383423 0 9.607084 0 -35.057316 0 -13.285675 0 65.624329 1 
824 -10.158441 0 -40.292633 0 -44.829502 0 -51.755081 0 -61.994774 0 76.267540 1 -16.641176 0 144.571945 1 -4.015752 0 70.850929 1 -58.182610 0 
825 40.525204 1 -25.455292 0 -42.854259 0 -53.968346 0 -64.906708 0 -72.694580 0 23.186533 0 -70.821365 0 62.408001 1 -64.053490 0 -58.905792 0 
826 -70.134132 0 -2.841073 0 -37.383461 0 -58.856247 0 -67.548820 0 -76.125839 0 167.695358 1 -75.066765 0 -70.036842 0 -68.877548 0 -63.584942 0 
827 -72.045959 0 61.573318 1 -28.985020 0 -62.753620 0 -71.640785 0 -79.589699 0 -68.515266 0 -79.209221 0 -71.885765 0 -74.678764 0 -68.363762 0 
828 -75.102585 0 -72.697937 0 -8.746722 0 -68.719063 0 -74.409904 0 -80.592438 0 -73.231094 0 -80.592056 0 -72.925728 0 -78.058136 0 -70.336655 0 
829 -76.607285 0 -78.131020 0 44.764809 1 -73.706406 0 -75.839218 0 -80.555717 0 -76.159164 0 -80.674271 0 -75.350861 0 -79.278404 0 -73.590866 0 
830 -77.104851 0 -80.424599 0 -70.300446 0 -76.730225 0 -76.367645 0 -80.223328 0 -77.437439 0 -80.368706 0 -76.458687 0 -79.422379 0 -75.443634 0 
831 -77.116013 0 -80.835510 0 -74.318932 0 -77.976669 0 -76.431229 0 -79.822876 0 -77.759598 0 -79.971260 0 -76.781464 0 -79.190453 0 -76.228447 0 
832 -76.927513 0 -80.610718 0 -76.553589 0 -78.240334 0 -76.288383 0 -79.414146 0 -77.667023 0 -79.559723 0 -76.734909 0 -78.848808 0 -76.416862 0 
833 -76.664978 0 -80.226906 0 -77.415154 0 -78.103035 0 -76.061890 0 -79.012779 0 -77.420006 0 -79.154121 0 -76.535614 0 -78.481728 0 -76.328316 0 
834 -76.379158 0 -79.812576 0 -77.560455 0 -77.825966 0 -75.805305 0 -78.622902 0 -77.121857 0 -78.759705 0 -76.278915 0 -78.115082 0 -76.123817 0 
835 -76.090225 0 -79.400200 0 -77.408089 0 -77.506416 0 -75.541435 0 -78.245514 0 -76.811317 0 -78.377769 0 -76.004417 0 -77.946892 0 -75.875214 0 
836 -75.806190 0 -78.998070 0 -77.146301 0 -77.178932 0 -75.279999 0 -77.880714 0 -76.502838 0 -78.008492 0 -75.728432 0 -77.482941 0 -75.613297 0 
837 -75.530258 0 -78.608292 0 -76.849297 0 -76.855782 0 -75.025108 0 -77.528358 0 -76.201851 0 -77.651741 0 -75.457657 0 -77.102455 0 -75.351212 0 
838 -75.263626 0 -78.231255 0 -76.545387 0 -76.541321 0 -74.778481 0 -77.188194 0 -75.910347 0 -77.497276 0 -75.194847 0 -76.760475 0 -75.094559 0 
839 -75.006683 0 -77.866898 0 -76.245361 0 -76.237061 0 -74.540779 0 -77.049965 0 -75.628983 0 -77.051598 0 -74.941078 0 -76.440514 0 -74.845688 0 
840 -74.759476 0 -77.514999 0 -75.953346 0 -75.943436 0 -74.312172 0 -76.623543 0 -75.357895 0 -76.685432 0 -74.696686 0 -76.136101 0 -74.605553 0 
841 -74.521873 0 -77.175293 0 -75.670868 0 -75.660469 0 -74.092621 0 -76.272278 0 -75.096985 0 -76.357269 0 -74.461700 0 -75.844513 0 -74.374466 0 
842 -74.293694 0 -76.847519 0 -75.398415 0 -75.388016 0 -73.881981 0 -75.958214 0 -74.846092 0 -76.051163 0 -74.236015 0 -75.564468 0 -74.152435 0 
843 -74.074722 0 -76.531403 0 -75.136063 0 -75.125877 0 -73.680061 0 -75.666107 0 -74.604980 0 -75.760597 0 -74.019432 0 -75.295296 0 -73.939362 0 
844 -73.864731 0 -76.226669 0 -74.883705 0 -74.873817 0 -73.486641 0 -75.389488 0 -74.373428 0 -75.482735 0 -73.811752 0 -75.036545 0 -73.735046 0 
845 -73.663483 0 -75.933067 0 -74.641136 0 -74.631592 0 -73.301491 0 -75.125420 0 -74.151192 0 -75.216202 0 -73.612740 0 -74.787880 0 -73.539299 0 
846 -73.470741 0 -75.650322 0 -74.408150 0 -74.398972 0 -73.124397 0 -74.872475 0 -73.938034 0 -74.960281 0 -73.422173 0 -74.549004 0 -73.351891 0 
847 -73.286270 0 -75.378174 0 -74.184517 0 -74.175697 0 -72.955116 0 -74.629860 0 -73.733711 0 -74.714485 0 -73.239807 0 -74.319664 0 -73.172592 0 
848 -73.109833 0 -75.116379 0 -73.969994 0 -73.961525 0 -72.793411 0 -74.397072 0 -73.537979 0 -74.478462 0 -73.065414 0 -74.099602 0 -73.001175 0 
849 -72.941193 0 -74.864670 0 -73.764336 0 -73.756218 0 -72.639061 0 -74.173759 0 -73.350609 0 -74.251930 0 -72.898758 0 -73.888557 0 -72.837402 0 
850 -72.780121 0 -74.622795 0 -73.567314 0 -73.559540 0 -72.491837 0 -73.959610 0 -73.171356 0 -74.034615 0 -72.739609 0 -73.686302 0 -72.681038 0 
851 -72.626381 0 -74.390518 0 -73.378677 0 -73.371239 0 -72.351501 0 -73.754349 0 -72.999985 0 -73.826256 0 -72.587723 0 -73.492584 0 -72.531868 0 
852 -72.479736 0 -74.167587 0 -73.198204 0 -73.191086 0 -72.217827 0 -73.557732 0 -72.836258 0 -73.626610 0 -72.442886 0 -73.307167 0 -72.389641 0 
853 -72.339973 0 -73.953751 0 -73.025642 0 -73.018837 0 -72.090599 0 -73.369499 0 -72.679947 0 -73.435432 0 -72.304863 0 -73.129807 0 -72.254150 0 
854 -72.206856 0 -73.748764 0 -72.860764 0 -72.854263 0 -71.969589 0 -73.189415 0 -72.530823 0 -73.252487 0 -72.173431 0 -72.960281 0 -72.125160 0 
855 -72.080154 0 -71.552399 0 -72.703339 0 -68.717133 0 -69.864571 0 -71.027237 0 -70.398651 0 -71.087532 0 -70.058365 0 -70.808342 0 -68.022453 0 
856 -67.179657 0 -47.218597 0 -65.583130 0 -49.333790 0 -59.870762 0 -59.250706 0 -58.831139 0 -57.153099 0 -60.670280 0 -65.214310 0 -62.731785 0 
857 -57.066860 0 -15.639019 0 -60.101105 0 -4.252694 0 -51.988312 0 0.413981 0 -48.385433 0 8.460915 0 -42.948555 0 -2.327382 0 -39.301666 0 
858 -45.598259 0 68.578545 1 -45.118530 0 97.991608 1 -35.490318 0 113.530716 1 -28.057440 0 133.902573 1 -30.817741 0 96.732918 1 -21.468410 0 
859 -23.244484 0 11.378055 0 -12.251359 0 30.107372 1 20.994017 0 25.670368 0 27.437933 0 -7.289053 0 24.686411 0 -7.478962 0 56.387672 1 
860 73.422539 1 227.892548 1 92.065125 1 61.398502 1 201.399414 1 322.700500 1 244.922195 1 201.549820 1 259.812561 1 220.622314 1 20.100639 0 
861 23.771734 0 72.085754 1 21.596071 0 55.745579 1 15.416642 0 72.001755 1 21.141811 0 68.043900 1 44.980221 1 80.007378 1 224.463058 1 
862 221.673126 1 -24.172033 0 203.709320 1 -30.693701 0 163.720520 1 -24.099333 0 179.581085 1 -25.962296 0 -47.061291 0 -15.666988 0 -44.499401 0 
863 -53.248718 0 25.876196 0 -55.412476 0 13.882598 0 -63.405212 0 54.130028 1 -63.776749 0 47.557102 1 -36.516441 0 79.336494 1 -36.149403 0 
864 -45.706779 0 232.651535 1 -48.802170 0 174.942154 1 -57.754780 0 -23.160475 0 -64.350060 0 -35.063583 0 -21.178089 0 -40.974895 0 -16.457987 0 
865 -36.207832 0 -47.485245 0 -43.325882 0 -59.695812 0 -55.561317 0 1.739037 0 -62.755589 0 -25.968853 0 10.810421 0 -37.584446 0 29.745472 0 
866 -24.456224 0 -49.337372 0 -40.178692 0 -66.099564 0 -58.740921 0 78.231834 1 -67.060570 0 -5.171679 0 114.054497 1 -30.952471 0 195.650360 1 
867 0.394890 0 -52.084038 0 -34.398956 0 -72.181168 0 -62.522137 0 -72.028206 0 -70.828033 0 54.683994 1 -70.367371 0 -16.760401 0 -70.495644 0 
868 75.335571 1 -55.974922 0 -22.786766 0 -76.406120 0 -66.495308 0 -77.089272 0 -73.486130 0 -71.836693 0 -74.428459 0 19.403111 0 -74.637901 0 
869 -70.249153 0 -61.026917 0 4.549677 0 -78.378342 0 -70.044228 0 -79.411400 0 -74.967293 0 -76.788078 0 -76.671165 0 147.848282 1 -76.894920 0 
870 -74.234856 0 -66.718246 0 90.174484 1 -78.907959 0 -72.654449 0 -79.962410 0 -75.597755 0 -79.112282 0 -77.522873 0 -71.809624 0 -77.727119 0 
871 -76.463081 0 -71.911476 0 -70.377953 0 -78.831345 0 -74.209320 0 -79.830261 0 -75.750320 0 -79.702057 0 -77.656776 0 -76.745384 0 -77.839241 0 
872 -77.332054 0 -75.484268 0 -74.445770 0 -78.551216 0 -74.946411 0 -79.498177 0 -75.671570 0 -79.598206 0 -77.496109 0 -79.069649 0 -77.662956 0 
873 -77.486099 0 -77.236229 0 -76.689705 0 -78.211906 0 -75.188644 0 -79.117455 0 -75.490303 0 -79.282623 0 -77.228607 0 -79.664848 0 -77.384796 0 
874 -77.340172 0 -77.789528 0 -77.539841 0 -77.860962 0 -75.173592 0 -78.731552 0 -75.267342 0 -78.912575 0 -76.927391 0 -79.565063 0 -77.075722 0 
875 -77.082825 0 -77.785805 0 -77.671936 0 -77.513985 0 -75.036240 0 -78.353004 0 -75.030441 0 -78.534882 0 -76.620056 0 -79.251869 0 -76.761978 0 
876 -76.789108 0 -77.568077 0 -77.509964 0 -77.176132 0 -74.844765 0 -77.985420 0 -74.792152 0 -78.163490 0 -76.317024 0 -78.883369 0 -76.453300 0 
877 -76.487854 0 -77.277084 0 -77.241570 0 -76.849052 0 -74.632057 0 -77.629768 0 -74.558167 0 -77.802582 0 -76.022232 0 -78.506866 0 -76.153275 0 
878 -76.190163 0 -76.965691 0 -76.939697 0 -76.533180 0 -74.413750 0 -77.286194 0 -74.331024 0 -77.453323 0 -75.737129 0 -78.136513 0 -75.863197 0 
879 -75.900291 0 -76.653496 0 -76.631828 0 -76.228508 0 -74.197243 0 -76.954559 0 -74.111824 0 -77.115936 0 -75.462151 0 -77.776550 0 -75.583435 0 
